CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
6280,17279,,"Alvarez, Tanya",1968-08-02T00:00:00,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Goulburn,New South Wales,Australia,5969 Meadowbrook Court,,1 (11) 500 555-0126,2001-09-27T00:00:00,Person,
6281,17280,,"Mehta, Deanna",1968-11-12T00:00:00,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Rhodes,New South Wales,Australia,6398 Joyce Dr,,1 (11) 500 555-0190,2001-09-10T00:00:00,Person,
6286,17285,,"Deng, Clayton",1968-08-02T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Newcastle,New South Wales,Australia,4292 Oak Street,,1 (11) 500 555-0119,2001-09-16T00:00:00,Person,
6308,17307,,"Chande, Warren",1967-11-10T00:00:00,M,M,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Matraville,New South Wales,Australia,9265 Village Road,,1 (11) 500 555-0143,2003-08-26T00:00:00,Person,
6912,17911,,"Rodriguez, Pedro",1976-11-12T00:00:00,M,M,10000,1,1,High School,Manual,House Owner,0,Asia,Coffs Harbour,New South Wales,Australia,3618 Galveston Ct,,1 (11) 500 555-0171,2001-10-07T00:00:00,Person,
6913,17912,,"Zhou, Louis",1976-07-11T00:00:00,M,M,10000,1,1,High School,Manual,House Owner,0,Asia,Lane Cove,New South Wales,Australia,7312 Alamo Court,,1 (11) 500 555-0180,2001-10-09T00:00:00,Person,
7266,18265,,"Cai, Trisha",1964-01-22T00:00:00,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,North Sydney,New South Wales,Australia,5656 Via Delaware,,1 (11) 500 555-0144,2004-03-20T00:00:00,Person,
7273,18272,,"Lin, Autumn",1967-04-17T00:00:00,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Lavender Bay,New South Wales,Australia,4298 Chestnut Ave.,,1 (11) 500 555-0138,2001-11-10T00:00:00,Person,
7275,18274,,"Sanchez, Carla",1967-11-23T00:00:00,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Newcastle,New South Wales,Australia,8830 Versailles Pl,,1 (11) 500 555-0121,2004-04-27T00:00:00,Person,
7495,18494,,"Young, Marcus",1958-05-07T00:00:00,M,M,110000,5,1,Bachelors,Management,House Owner,4,Asia,Goulburn,New South Wales,Australia,7791 Running Springs Road,,1 (11) 500 555-0149,2001-12-29T00:00:00,Person,
7720,18719,,"Suarez, Alberto",1964-10-20T00:00:00,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Rhodes,New South Wales,Australia,7289 Las Quebrados Ln,,1 (11) 500 555-0182,2003-10-08T00:00:00,Person,
7745,18744,,"Raje, April",1960-07-27T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Rhodes,New South Wales,Australia,3119 Moretti Drive,,1 (11) 500 555-0162,2003-12-06T00:00:00,Person,
7933,18932,,"Chande, Carl",1958-08-04T00:00:00,M,M,100000,1,1,Bachelors,Management,House Owner,3,Asia,Springwood,New South Wales,Australia,9901 East Lake Court,,1 (11) 500 555-0115,2003-09-25T00:00:00,Person,
8565,19564,,"Gutierrez, Lawrence",1968-12-15T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Malabar,New South Wales,Australia,1939 Meadow Glen Way,,1 (11) 500 555-0125,2002-02-23T00:00:00,Person,
8579,19578,,"Rubio, Max",1965-08-14T00:00:00,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,St. Leonards,New South Wales,Australia,7874 Jones Lane,,1 (11) 500 555-0149,2004-01-05T00:00:00,Person,
8580,19579,,"Zheng, Dawn",1965-08-27T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Sydney,New South Wales,Australia,6400 Sunshine Drive,,1 (11) 500 555-0184,2004-04-26T00:00:00,Person,
8598,19597,,"Martin, Jay",1967-09-25T00:00:00,M,M,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Milsons Point,New South Wales,Australia,8384 Potomac Drive,,1 (11) 500 555-0160,2003-12-13T00:00:00,Person,
8627,19626,,"Anand, Bradley",1960-10-08T00:00:00,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Goulburn,New South Wales,Australia,4346 Via Rerrari,,1 (11) 500 555-0154,2004-01-14T00:00:00,Person,
8808,19807,,"Zhao, Shannon",1959-04-24T00:00:00,M,F,110000,1,2,Bachelors,Management,House Owner,1,Asia,Silverwater,New South Wales,Australia,1415 Edwards Ave,,1 (11) 500 555-0193,2004-02-06T00:00:00,Person,
9213,20212,,"Alonso, Krista",1970-03-22T00:00:00,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Sydney,New South Wales,Australia,5951 Snowberry Court,,1 (11) 500 555-0124,2003-11-21T00:00:00,Person,
9231,20230,,"Munoz, Gary",1965-04-12T00:00:00,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,3064 Whyte Park Ave.,,1 (11) 500 555-0140,2003-12-15T00:00:00,Person,
9268,20267,,"Garcia, Monica",1960-08-08T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Malabar,New South Wales,Australia,7882 Las Lomas Way,,1 (11) 500 555-0117,2004-02-06T00:00:00,Person,
9461,20460,,"Zeng, Wesley",1959-03-26T00:00:00,M,M,110000,1,2,Bachelors,Management,House Owner,1,Asia,North Sydney,New South Wales,Australia,2321 Wilson Ln.,,1 (11) 500 555-0119,2003-08-14T00:00:00,Person,
9990,20989,,"Sara, Cassandra",1976-02-26T00:00:00,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Sydney,New South Wales,Australia,8869 Bellwood Court,,1 (11) 500 555-0199,2002-06-17T00:00:00,Person,
9991,20990,,"Raman, Mayra",1976-10-10T00:00:00,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Port Macquarie,New South Wales,Australia,4423 Bayview Circle,,1 (11) 500 555-0134,2002-06-23T00:00:00,Person,
10169,21168,,"Chapman, Clifford",1970-04-22T00:00:00,M,M,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Goulburn,New South Wales,Australia,4010 Willow Pass Road,,1 (11) 500 555-0169,2002-07-20T00:00:00,Person,
10968,21967,,"Sanders, Charles",1965-04-09T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,807 Winton Dr.,,1 (11) 500 555-0189,2004-06-02T00:00:00,Person,
10979,21978,,"Deng, Tracy",1967-03-08T00:00:00,M,F,90000,4,4,Bachelors,Professional,House Owner,0,Asia,Silverwater,New South Wales,Australia,6045 Elwood Drive,,1 (11) 500 555-0157,2003-10-24T00:00:00,Person,
11206,22205,,"Saunders, Bobby",1958-08-10T00:00:00,M,M,110000,4,1,Bachelors,Management,House Owner,3,Asia,Coffs Harbour,New South Wales,Australia,2708 Stephanie Way,,1 (11) 500 555-0150,2004-01-21T00:00:00,Person,
11209,22208,,"Liang, Candice",1959-10-11T00:00:00,M,F,110000,4,1,Bachelors,Management,House Owner,4,Asia,Rhodes,New South Wales,Australia,4823 Kirkwood Ct.,,1 (11) 500 555-0142,2003-10-02T00:00:00,Person,
11210,22209,,"Shen, Cedric",1959-01-12T00:00:00,M,M,110000,1,1,Bachelors,Management,House Owner,4,Asia,Port Macquarie,New South Wales,Australia,3717 Via Cordona,,1 (11) 500 555-0124,2003-11-04T00:00:00,Person,
11211,22210,,"Yang, Martha",1959-04-07T00:00:00,M,F,110000,1,1,Bachelors,Management,House Owner,4,Asia,North Sydney,New South Wales,Australia,3463 Bel Air Dr.,,1 (11) 500 555-0151,2003-12-13T00:00:00,Person,
11213,22212,,"Xu, Kara",1959-03-07T00:00:00,M,F,110000,1,1,Bachelors,Management,House Owner,4,Asia,Darlinghurst,New South Wales,Australia,5744 Medina Dr.,,1 (11) 500 555-0180,2003-11-04T00:00:00,Person,
11408,22407,,"Gonzalez, Carolyn",1979-10-19T00:00:00,M,F,10000,1,1,High School,Manual,House Owner,0,Asia,Lavender Bay,New South Wales,Australia,6857 La Salle Ct,,1 (11) 500 555-0113,2002-11-20T00:00:00,Person,
11926,22925,,"Shen, Karla",1964-05-17T00:00:00,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,St. Leonards,New South Wales,Australia,9088 Almaden Dr,,1 (11) 500 555-0186,2004-03-06T00:00:00,Person,
11962,22961,,"She, Nina",1961-07-07T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Wollongong,New South Wales,Australia,8500 Pinehurst Court,,1 (11) 500 555-0131,2002-12-07T00:00:00,Person,
12130,23129,,"Ashe, Misty",1959-10-04T00:00:00,M,F,120000,4,2,Bachelors,Management,House Owner,1,Asia,St. Leonards,New South Wales,Australia,2702 North Ridge Dr.,,1 (11) 500 555-0192,2003-11-07T00:00:00,Person,
12330,23329,,"Raji, Sharon",1952-11-12T00:00:00,M,F,20000,2,1,Partial High School,Clerical,House Owner,3,Asia,Milsons Point,New South Wales,Australia,3598 Wildberry Court,,1 (11) 500 555-0116,2004-02-24T00:00:00,Person,
12419,23418,,"Wu, Brittney",1967-02-14T00:00:00,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Silverwater,New South Wales,Australia,2750 Alicante Court,,1 (11) 500 555-0123,2003-01-05T00:00:00,Person,
13269,24268,,"Gill, Meredith",1950-10-24T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,3,Asia,Lane Cove,New South Wales,Australia,6034 Virgil Street,,1 (11) 500 555-0125,2003-11-28T00:00:00,Person,
13307,24306,,"Chandra, Molly",1959-04-08T00:00:00,M,F,100000,1,1,Bachelors,Management,House Owner,3,Asia,Springwood,New South Wales,Australia,250 Geary Ct.,,1 (11) 500 555-0119,2004-07-29T00:00:00,Person,
13376,24375,,"Schmidt, Pamela",1965-10-03T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,North Ryde,New South Wales,Australia,6866 Winterberry Ct.,,1 (11) 500 555-0111,2003-10-10T00:00:00,Person,
14114,25113,,"Gao, Randy",1968-04-17T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,North Sydney,New South Wales,Australia,4550 Morello Ave.,,1 (11) 500 555-0130,2003-04-22T00:00:00,Person,
14212,25211,,"Torres, Diane",1964-07-14T00:00:00,M,F,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Matraville,New South Wales,Australia,2924 Michigan Blvd.,,1 (11) 500 555-0143,2004-04-23T00:00:00,Person,
14241,25240,,"Rana, Ross",1961-08-18T00:00:00,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Wollongong,New South Wales,Australia,8869 San Onofre Court,,1 (11) 500 555-0167,2003-06-26T00:00:00,Person,
15031,26030,,"Subram, Rebekah",1965-10-22T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,1290 Arguello Blvd.,,1 (11) 500 555-0147,2003-12-17T00:00:00,Person,
15136,26135,,"Sun, Erica",1967-02-21T00:00:00,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Malabar,New South Wales,Australia,7141 Second Ave.,,1 (11) 500 555-0137,2002-09-20T00:00:00,Person,
15137,26136,,"Gonzalez, Tabitha",1967-06-27T00:00:00,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Matraville,New South Wales,Australia,6531 William Reed Dr.,,1 (11) 500 555-0177,2004-02-11T00:00:00,Person,
15164,26163,,"Cai, Autumn",1960-05-18T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,North Sydney,New South Wales,Australia,8958 Carleton Street,,1 (11) 500 555-0114,2003-09-25T00:00:00,Person,
15591,26590,,"Guo, Jorge",1958-12-01T00:00:00,M,M,100000,1,1,Bachelors,Management,House Owner,1,Asia,Darlinghurst,New South Wales,Australia,9784 Mt Etna Drive,,1 (11) 500 555-0132,2004-04-19T00:00:00,Person,
15654,26653,,"Allen, Kaylee",1969-09-14T00:00:00,M,F,80000,4,4,Graduate Degree,Management,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,377 Trees Drive,,1 (11) 500 555-0121,2003-01-13T00:00:00,Person,
15740,26739,,"Shen, Corey",1964-05-12T00:00:00,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Newcastle,New South Wales,Australia,7128 Seaview Avenue,,1 (11) 500 555-0197,2003-09-05T00:00:00,Person,
15742,26741,,"Pal, Nichole",1967-08-18T00:00:00,M,F,90000,3,3,Bachelors,Professional,House Owner,0,Asia,Lane Cove,New South Wales,Australia,2765 Robbins Place,,1 (11) 500 555-0197,2004-02-13T00:00:00,Person,
15767,26766,,"Andersen, Jodi",1961-09-11T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Port Macquarie,New South Wales,Australia,6920 Merriewood Drive,,1 (11) 500 555-0183,2004-05-16T00:00:00,Person,
15773,26772,,"Hu, Jamie",1960-02-20T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,Milsons Point,New South Wales,Australia,3022 Adobe St,,1 (11) 500 555-0110,2004-07-04T00:00:00,Person,
16581,27580,,"Blanco, Krista",1969-10-20T00:00:00,M,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,Sydney,New South Wales,Australia,4215 Greenhills Circle,,1 (11) 500 555-0198,2004-04-08T00:00:00,Person,
16587,27586,,"She, Jenny",1968-08-15T00:00:00,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,3829 Baltic Sea Ct.,,1 (11) 500 555-0123,2004-05-19T00:00:00,Person,
16687,27686,,"Zhang, Vincent",1963-05-19T00:00:00,M,M,60000,4,4,Bachelors,Professional,House Owner,3,Asia,Lane Cove,New South Wales,Australia,5891 Maureen Ln,,1 (11) 500 555-0140,2004-07-31T00:00:00,Person,
16692,27691,,"Goel, Marshall",1967-05-18T00:00:00,M,M,90000,2,2,Bachelors,Professional,House Owner,0,Asia,Goulburn,New South Wales,Australia,5734 Ready Road,,1 (11) 500 555-0116,2004-03-08T00:00:00,Person,
16719,27718,,"Shan, Franklin",1961-05-26T00:00:00,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,3,Asia,St. Leonards,New South Wales,Australia,5869 Heights Avenue,,1 (11) 500 555-0131,2003-12-13T00:00:00,Person,
17211,28210,,"Alan, Meghan",1968-06-02T00:00:00,M,F,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Lavender Bay,New South Wales,Australia,9730 Krueger Drive,,1 (11) 500 555-0162,2003-10-17T00:00:00,Person,
17718,28717,,"Anand, Calvin",1965-07-21T00:00:00,M,M,60000,3,3,Bachelors,Professional,House Owner,1,Asia,North Sydney,New South Wales,Australia,618 Browse Ct.,,1 (11) 500 555-0175,2003-11-01T00:00:00,Person,
18094,29093,,"Blanco, Erik",1952-10-05T00:00:00,M,M,20000,2,1,Partial High School,Clerical,House Owner,3,Asia,North Sydney,New South Wales,Australia,734 Clayton Rd.,,1 (11) 500 555-0161,2004-02-20T00:00:00,Person,
18179,29178,,"She, Candice",1969-09-01T00:00:00,M,F,80000,4,4,Graduate Degree,Management,House Owner,0,Asia,North Ryde,New South Wales,Australia,7077 Blue Jay Drive,,1 (11) 500 555-0145,2003-10-26T00:00:00,Person,
18183,29182,,"Xu, Wesley",1968-12-26T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Rhodes,New South Wales,Australia,8604 Dolores Way,,1 (11) 500 555-0170,2004-03-02T00:00:00,Person,
18186,29185,,"Li, Warren",1968-09-21T00:00:00,M,M,60000,2,2,Bachelors,Professional,House Owner,1,Asia,Wollongong,New South Wales,Australia,7632 Willbrook Court,,1 (11) 500 555-0139,2004-03-19T00:00:00,Person,
39,11038,,"Hernandez, Diana",1948-03-23T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,8357 Sandy Cove Lane,,1 (11) 500 555-0114,2001-08-10T00:00:00,Person,
116,11115,,"Cai, Alvin",1962-02-12T00:00:00,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,St. Leonards,New South Wales,Australia,7759 Azalea Avenue,,1 (11) 500 555-0191,2003-08-14T00:00:00,Person,
117,11116,,"Carlson, Clinton",1962-10-07T00:00:00,M,M,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Sydney,New South Wales,Australia,7943 Cunha Ct.,,1 (11) 500 555-0184,2003-09-16T00:00:00,Person,
919,11918,,"Hill, Kaylee",1964-03-03T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,8205 Soto St.,,1 (11) 500 555-0131,2002-04-15T00:00:00,Person,
943,11942,,"Gonzalez, George",1949-06-13T00:00:00,M,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,Newcastle,New South Wales,Australia,80 San Remo Ct,,1 (11) 500 555-0181,2002-04-17T00:00:00,Person,
1371,12370,,"Perez, Preston",1963-06-27T00:00:00,M,M,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Silverwater,New South Wales,Australia,8306 Sun Tree Lane,,1 (11) 500 555-0136,2003-08-14T00:00:00,Person,
2975,13974,,"Chandra, Tina",1964-09-25T00:00:00,M,F,60000,4,4,Bachelors,Professional,House Owner,2,Asia,Milsons Point,New South Wales,Australia,3783 Dartmouth Way,,1 (11) 500 555-0115,2003-01-19T00:00:00,Person,
3008,14007,,"Garcia, Rebekah",1949-08-26T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,1019 Candy Rd.,,1 (11) 500 555-0177,2003-02-12T00:00:00,Person,
3069,14068,,"McDonald, Brent",1962-06-04T00:00:00,M,M,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Sydney,New South Wales,Australia,4566 Magnolia Ave.,,1 (11) 500 555-0155,2003-11-03T00:00:00,Person,
3070,14069,,"Serrano, Joy",1962-02-21T00:00:00,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Sydney,New South Wales,Australia,2333 Fillet Ave,,1 (11) 500 555-0157,2004-02-28T00:00:00,Person,
3687,14686,,"Raje, Casey",1963-12-14T00:00:00,M,F,60000,3,2,Bachelors,Professional,House Owner,2,Asia,St. Leonards,New South Wales,Australia,505 Lyman Rd,,1 (11) 500 555-0188,2003-10-15T00:00:00,Person,
4231,15230,,"Vance, Jillian",1962-12-18T00:00:00,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,North Ryde,New South Wales,Australia,4930 Virginia Hills Drive,,1 (11) 500 555-0175,2004-02-20T00:00:00,Person,
4604,15603,,"Blanco, Philip",1964-09-05T00:00:00,M,M,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,4249 Heights Ave.,,1 (11) 500 555-0128,2003-10-02T00:00:00,Person,
4805,15804,,"Liu, Brittney",1962-08-20T00:00:00,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,Newcastle,New South Wales,Australia,2520 Almond Street,,1 (11) 500 555-0162,2004-06-14T00:00:00,Person,
4806,15805,,"Lin, Dawn",1962-03-02T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Springwood,New South Wales,Australia,1699 Meadowbrook Court,,1 (11) 500 555-0112,2004-06-11T00:00:00,Person,
5026,16025,,"Sun, Jorge",1945-03-07T00:00:00,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,2631 Dalis Dr.,,1 (11) 500 555-0132,2003-06-06T00:00:00,Person,
5033,16032,,"Chavez, Colin",1948-01-15T00:00:00,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,4596 West St.,,1 (11) 500 555-0155,2003-08-27T00:00:00,Person,
5705,16704,,"Chavez, Karla",1961-06-02T00:00:00,M,F,70000,5,4,Partial College,Skilled Manual,House Owner,2,Asia,Lane Cove,New South Wales,Australia,699 Hummingbird Ct.,,1 (11) 500 555-0178,2003-12-27T00:00:00,Person,
5707,16706,,"Shan, Jenny",1958-05-10T00:00:00,M,F,80000,5,4,Bachelors,Professional,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,7207 Sycamore Dr.,,1 (11) 500 555-0150,2004-03-25T00:00:00,Person,
6073,17072,,"Kapoor, Kaitlin",1964-05-10T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,9682 Morello Court,,1 (11) 500 555-0161,2004-04-23T00:00:00,Person,
6304,17303,,"Tang, Terrence",1964-10-18T00:00:00,M,M,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,2313 Santa Cruz Drive,,1 (11) 500 555-0159,2004-02-19T00:00:00,Person,
6306,17305,,"Torres, Neil",1963-03-07T00:00:00,M,M,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Malabar,New South Wales,Australia,9959 Stonewood Dr.,,1 (11) 500 555-0117,2003-08-03T00:00:00,Person,
6331,17330,,"Becker, Latoya",1962-08-15T00:00:00,M,F,70000,5,4,Bachelors,Professional,House Owner,2,Asia,Milsons Point,New South Wales,Australia,9684 Morello Heights Circle,,1 (11) 500 555-0140,2003-12-20T00:00:00,Person,
6376,17375,,"Gill, Sheila",1947-06-24T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Matraville,New South Wales,Australia,4061 Vinewood Dr.,,1 (11) 500 555-0122,2003-11-06T00:00:00,Person,
6480,17479,,"Ramos, Kristine",1948-09-13T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,3399 Climbing Dr,,1 (11) 500 555-0130,2003-11-02T00:00:00,Person,
6495,17494,,"Alvarez, Mathew",1949-08-13T00:00:00,M,M,20000,2,1,Partial High School,Clerical,House Owner,2,Asia,North Ryde,New South Wales,Australia,4858 Shannon Lane,,1 (11) 500 555-0111,2003-11-25T00:00:00,Person,
7264,18263,,"Jai, Karla",1964-04-22T00:00:00,M,F,60000,3,3,Bachelors,Professional,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,8042 StandingView Dr.,,1 (11) 500 555-0119,2003-08-28T00:00:00,Person,
7268,18267,,"Jai, Brad",1963-05-23T00:00:00,M,M,60000,3,2,Bachelors,Professional,House Owner,2,Asia,Goulburn,New South Wales,Australia,2951 Dublin,,1 (11) 500 555-0178,2003-08-21T00:00:00,Person,
7311,18310,,"Romero, Lance",1949-10-04T00:00:00,M,M,10000,2,1,High School,Skilled Manual,House Owner,2,Asia,Rhodes,New South Wales,Australia,6489 North 49th St.,,1 (11) 500 555-0195,2003-12-14T00:00:00,Person,
7368,18367,,"Wu, Edwin",1945-10-25T00:00:00,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Rhodes,New South Wales,Australia,3906 El Dorado Way,,1 (11) 500 555-0171,2004-07-19T00:00:00,Person,
7448,18447,,"Ortega, Renee",1948-09-24T00:00:00,M,F,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Lane Cove,New South Wales,Australia,9410 Ferry St.,,1 (11) 500 555-0173,2003-11-18T00:00:00,Person,
7451,18450,,"Shen, Willie",1948-08-23T00:00:00,M,M,10000,2,1,Partial High School,Clerical,House Owner,2,Asia,Newcastle,New South Wales,Australia,130 North Main St.,,1 (11) 500 555-0162,2004-05-01T00:00:00,Person,
7797,18796,,"Ruiz, Marvin",1947-12-06T00:00:00,M,M,10000,2,1,High School,Skilled Manual,House Owner,2,Asia,Sydney,New South Wales,Australia,1354 Catnip Court,,1 (11) 500 555-0118,2004-04-11T00:00:00,Person,
